movieId,keywords
6284.0,108
6284.0,566
6284.0,616
6284.0,1284
6284.0,2117
6284.0,2547
6284.0,2551
6284.0,2552
6284.0,2553
6284.0,2585
6284.0,2586
6284.0,2587
6284.0,2588
6284.0,2589
6284.0,3255
6284.0,7879
53972.0,14794
53972.0,160780
6940.0,10280
6940.0,12999
8860.0,1721
8860.0,1994
8860.0,5274
8860.0,5275
8860.0,5276
8860.0,5277
8860.0,6054
8860.0,7376
8860.0,10842
8860.0,11004
8860.0,210024
7155.0,331
7155.0,6027
7155.0,13027
7155.0,33624
7155.0,162724
7149.0,1291
7149.0,7281
33558.0,1631
33558.0,1739
33558.0,2315
33558.0,2428
33558.0,2606
33558.0,2652
33558.0,3023
33558.0,5090
33558.0,5331
33558.0,11064
33558.0,13008
7375.0,582
7375.0,1338
7375.0,9714
7375.0,10911
7375.0,13027
7444.0,856
7444.0,5340
7444.0,6259
27689.0,470
27689.0,918
27689.0,3664
27689.0,4434
27689.0,6357
27689.0,8231
27689.0,11208
27689.0,12193
27689.0,209799
27689.0,211141
27689.0,219681
6868.0,240
6868.0,1523
6868.0,2024
6868.0,3734
6868.0,4552
6868.0,10183
6868.0,11614
7255.0,236
7255.0,293
7255.0,494
7255.0,572
7255.0,953
7255.0,1155
7255.0,1329
7255.0,2483
7255.0,4227
7255.0,4630
7255.0,5570
7255.0,6104
7255.0,8201
7255.0,9945
7255.0,10123
7255.0,10150
7255.0,10183
7255.0,10707
7255.0,11531
7255.0,12332
7255.0,33458
7255.0,34161
7255.0,157499
7255.0,157799
7255.0,207317
7255.0,207592
7255.0,233221
7318.0,570
7318.0,900
7318.0,1690
7318.0,1952
7318.0,10707
7318.0,12987
7318.0,33457
7318.0,156052
7449.0,1333
7449.0,2483
7449.0,4005
7449.0,5155
7449.0,9663
7449.0,9866
7449.0,10121
7449.0,10122
7449.0,10123
7449.0,10124
7449.0,10125
7449.0,10292
7449.0,10308
7449.0,11581
7449.0,13005
7449.0,13092
7449.0,15167
7449.0,34117
7449.0,156810
7449.0,168859
7151.0,992
7151.0,7312
7151.0,10508
7151.0,10873
7151.0,11332
7165.0,732
7165.0,1680
7165.0,2449
7165.0,9937
27685.0,1299
27685.0,3335
27685.0,5404
27685.0,7172
27685.0,7325
27685.0,9706
27685.0,9717
27685.0,10292
27685.0,11321
27685.0,12377
27685.0,157351
6762.0,1889
6762.0,9706
6762.0,9748
6762.0,9826
6762.0,10154
6762.0,10292
6762.0,11546
6762.0,12377
6762.0,163173
6762.0,214544
6269.0,2635
6269.0,4005
6269.0,4553
6269.0,6255
6269.0,10122
6269.0,10124
6269.0,10125
6269.0,10308
6269.0,11181
6269.0,11581
6269.0,11612
6269.0,12105
6269.0,12377
6269.0,15085
6269.0,18085
6269.0,34079
6269.0,34117
6269.0,155488
6269.0,157490
6269.0,157572
6269.0,174413
6269.0,187675
6269.0,187677
6331.0,30
6331.0,642
6331.0,726
6331.0,798
6331.0,825
6331.0,1228
6331.0,1896
6331.0,2231
6331.0,2375
6331.0,2635
6331.0,2653
6331.0,2655
6331.0,2656
6331.0,2669
6331.0,2671
6331.0,6156
6331.0,10183
6331.0,155453
6535.0,703
6535.0,1013
6535.0,1333
6535.0,1786
6535.0,2016
6535.0,2732
6535.0,3612
6535.0,4948
6535.0,10726
6535.0,11435
6535.0,12670
6535.0,14819
6535.0,15160
6535.0,18047
6535.0,33352
6535.0,33595
6535.0,41334
6535.0,156789
6535.0,159930
6535.0,159931
6535.0,159932
6535.0,161728
6535.0,168152
6535.0,190703
6535.0,194287
6535.0,227588
8784.0,2483
8784.0,2546
8784.0,3473
8784.0,8087
8784.0,14819
8784.0,171376
8784.0,189921
7458.0,393
7458.0,470
7458.0,531
7458.0,1402
7458.0,2687
7458.0,3242
7458.0,3450
7458.0,5721
7458.0,6092
7458.0,10563
7458.0,13008
7458.0,154802
7458.0,158778
8366.0,4595
8366.0,158045
8366.0,158291
8366.0,158292
33358.0,4129
33358.0,226376
8533.0,10024
8533.0,11547
8533.0,13130
8533.0,192170
32598.0,9673
32598.0,11707
32598.0,165843
27674.0,233
27674.0,1400
27674.0,1462
27674.0,1938
27674.0,3088
27674.0,14955
27674.0,18035
27674.0,34038
27674.0,155198
27674.0,188944
7369.0,2626
7369.0,5288
7369.0,8001
7369.0,11931
7369.0,14999
6751.0,4458
6751.0,4565
6751.0,10833
6751.0,162988
6751.0,169570
6751.0,188959
7439.0,803
7439.0,1280
7439.0,1400
7439.0,1530
7439.0,1826
7439.0,2902
7439.0,3801
7439.0,4040
7439.0,4270
7439.0,4575
7439.0,4578
7439.0,4579
7439.0,4581
7439.0,4583
7439.0,4585
7439.0,4587
7439.0,5539
7439.0,5560
7439.0,11931
6769.0,1701
6769.0,2527
6769.0,4147
6769.0,5774
6769.0,6145
6769.0,9503
6769.0,9727
6769.0,10336
6769.0,10468
6769.0,10508
6769.0,11493
6769.0,11525
6769.0,18165
40815.0,1956
40815.0,3588
8327.0,4428
8327.0,159955
8327.0,178645
8327.0,183414
8327.0,192918
5622.0,818
5622.0,957
5622.0,1721
5622.0,3591
5622.0,10322
5622.0,13014
5622.0,183978
5622.0,194553
5622.0,207928
27664.0,2136
27664.0,5521
27664.0,10232
27664.0,181085
6005.0,5570
6005.0,5626
6005.0,5628
6005.0,5642
6005.0,7597
6005.0,11411
6005.0,11860
6005.0,33626
6005.0,160478
6005.0,160483
6005.0,160486
6005.0,160488
6005.0,160497
6005.0,160500
33158.0,5767
33158.0,161132
33158.0,161133
33158.0,161135
33158.0,161136
33158.0,161137
33158.0,161143
33158.0,161145
33158.0,161147
52730.0,572
52730.0,2389
52730.0,2483
52730.0,5767
52730.0,7344
52730.0,9663
52730.0,11254
52730.0,13130
52730.0,162846
52730.0,206850
6484.0,6075
6565.0,1453
6565.0,3030
6565.0,3363
6565.0,9937
6565.0,40952
7299.0,392
7299.0,613
7299.0,1328
7299.0,2677
7299.0,9713
84312.0,9833
84312.0,10183
84312.0,34215
84312.0,158718
84312.0,187056
6615.0,612
6615.0,828
6615.0,1960
6615.0,187224
6615.0,215409
8133.0,1566
27660.0,290
27660.0,2024
27660.0,4636
27660.0,14765
27660.0,179430
27660.0,179431
6586.0,222
6586.0,254
6586.0,570
6586.0,4063
6586.0,5565
6586.0,8698
6586.0,8700
6586.0,190532
6586.0,190855
6586.0,198225
7789.0,9748
7789.0,11451
7789.0,162749
7789.0,169816
7789.0,191881
7789.0,210024
6765.0,9937
6765.0,14676
7285.0,1336
7285.0,1930
7285.0,9937
40597.0,12396
7445.0,690
7445.0,10125
6298.0,212
6298.0,205971
6306.0,634
6306.0,14985
6306.0,41591
8982.0,65
8982.0,613
8982.0,4344
8982.0,157337
6764.0,1956
6764.0,4299
6764.0,5300
6764.0,8908
6764.0,11139
6764.0,13065
7380.0,236
7380.0,570
7380.0,4687
7380.0,5905
7380.0,187056
66097.0,2887
66097.0,9840
66097.0,18035
66097.0,190370
8526.0,233
8526.0,1956
8526.0,3365
8526.0,13065
8526.0,188727
7381.0,744
7381.0,822
7381.0,949
7381.0,1252
7381.0,13149
7381.0,14534
7381.0,155816
7381.0,184989
7381.0,188342
8373.0,1680
8373.0,6148
8373.0,10498
8373.0,33457
8373.0,33519
8373.0,155873
6753.0,186849
45431.0,2250
45431.0,2276
45431.0,3192
45431.0,3386
45431.0,4379
45431.0,5376
45431.0,6257
6870.0,2470
6870.0,6009
6870.0,7617
6870.0,9672
6870.0,10508
6870.0,41525
6870.0,164253
7382.0,242
7382.0,3452
7382.0,4320
7382.0,4550
34536.0,7946
34536.0,9673
34536.0,10873
34536.0,209090
34536.0,209091
7448.0,697
7448.0,2805
7448.0,3623
7448.0,10349
7448.0,10794
7448.0,208692
6057.0,212
6057.0,222
6057.0,447
6057.0,3298
6057.0,6432
6057.0,9957
6057.0,160059
5619.0,90
5619.0,549
5619.0,1667
5619.0,2038
5619.0,4750
5619.0,5319
5619.0,6149
31101.0,15061
31101.0,154863
31101.0,154866
6539.0,2672
6539.0,10683
6708.0,1610
6708.0,187056
7143.0,4458
6564.0,3963
6564.0,33708
6564.0,33709
6909.0,6731
6909.0,10364
6909.0,10590
6909.0,41185
6909.0,41188
6909.0,156095
6265.0,107
6265.0,108
6265.0,571
6265.0,726
6265.0,741
6265.0,744
6265.0,1421
6265.0,3019
6265.0,207583
6265.0,225061
6883.0,852
6883.0,3098
6883.0,157351
6883.0,174878
8836.0,65
8836.0,10324
6880.0,65
6880.0,7271
6880.0,10267
6880.0,33966
6880.0,161174
6880.0,162846
6880.0,179431
6880.0,207317
8367.0,1155
8367.0,3179
8367.0,3901
8367.0,7942
8367.0,11857
8367.0,15090
8367.0,155457
8367.0,158199
8367.0,168859
8367.0,169276
8367.0,208611
6538.0,588
6538.0,924
6538.0,3197
6538.0,3679
6538.0,5374
6538.0,8438
6538.0,9727
6538.0,11112
6538.0,33612
6538.0,33613
6538.0,156052
6538.0,158651
8831.0,10183
6195.0,233
6195.0,1462
6195.0,2280
6195.0,4267
6195.0,6092
6195.0,10340
6195.0,13129
6195.0,161891
27646.0,233
27646.0,1462
27646.0,9748
27646.0,18100
27646.0,192772
41912.0,156018
6932.0,237
6932.0,1862
6932.0,6731
6932.0,10198
6932.0,10683
6932.0,34333
6932.0,158718
6932.0,178329
7199.0,387
7199.0,592
7199.0,1526
7199.0,1591
7199.0,2493
7199.0,4932
7199.0,5571
7199.0,9890
7199.0,18011
7199.0,167043
6295.0,1307
88345.0,65
88345.0,810
88345.0,1244
88345.0,7879
88345.0,9673
88345.0,9989
88345.0,10332
88345.0,156052
88345.0,169965
88345.0,186941
88345.0,209216
7450.0,1480
7450.0,2276
7450.0,6075
6547.0,30
6547.0,380
6547.0,395
6547.0,680
6547.0,736
6547.0,947
6547.0,1495
6547.0,1497
6547.0,1499
7142.0,459
7142.0,1157
7142.0,4481
7142.0,5809
7142.0,9937
7142.0,10909
7142.0,34094
7142.0,190370
39768.0,2852
39768.0,3701
39768.0,6148
39768.0,10909
39768.0,33519
39768.0,34145
39768.0,41185
39768.0,207268
6593.0,1650
6593.0,2470
6593.0,4129
6593.0,7397
6593.0,9673
6593.0,171445
6383.0,7340
6383.0,168333
6383.0,168338
6383.0,168342
6383.0,168346
6383.0,168347
6383.0,168350
6383.0,168359
6754.0,732
6754.0,818
6754.0,2618
6754.0,3609
6754.0,3929
6754.0,9672
6754.0,11612
6754.0,33977
6754.0,40895
6754.0,187056
6754.0,191311
33162.0,9673
32914.0,380
32914.0,417
32914.0,520
32914.0,657
32914.0,1438
32914.0,2733
32914.0,3883
32914.0,5340
32914.0,6259
32914.0,10084
32914.0,11363
32914.0,14601
32914.0,159319
6571.0,113
6571.0,960
6571.0,1014
6571.0,1313
6571.0,1335
6571.0,1660
6571.0,1873
6571.0,2045
6571.0,2486
6571.0,2796
6571.0,3305
6571.0,3446
6571.0,3600
6571.0,3741
6571.0,3754
6571.0,6059
6571.0,187554
8527.0,1261
8361.0,1543
8361.0,1930
8361.0,180494
8361.0,229402
7147.0,236
7147.0,1944
7147.0,3558
7147.0,10181
7147.0,10707
7147.0,11767
38499.0,186
38499.0,572
38499.0,613
38499.0,1499
38499.0,2483
38499.0,3030
38499.0,3036
38499.0,5545
38499.0,6150
38499.0,8440
38499.0,8685
38499.0,8686
38499.0,8778
38499.0,9937
38499.0,10093
38499.0,11612
38499.0,13008
38499.0,14512
38499.0,14601
38499.0,14765
38499.0,14819
38499.0,14999
38499.0,15001
38499.0,172382
38499.0,181375
38499.0,187844
38499.0,199978
7379.0,2598
7379.0,3246
7379.0,3394
7379.0,3800
7379.0,4294
7379.0,4295
7379.0,4298
7379.0,6054
7379.0,18031
7379.0,175343
7379.0,179431
7379.0,187065
7379.0,209386
7379.0,209387
32596.0,10183
8861.0,3182
8873.0,393
8873.0,9713
8873.0,14745
8873.0,14748
6591.0,10183
7137.0,236
7137.0,293
7137.0,572
7137.0,1583
7137.0,2483
7137.0,2564
7137.0,6259
7137.0,9826
7137.0,9968
7137.0,10292
7137.0,10714
7137.0,11181
7137.0,13078
7137.0,14687
7137.0,14698
7137.0,14805
7137.0,14819
7137.0,14829
7137.0,157758
7137.0,189921
7137.0,225938
7137.0,233450
6493.0,1572
6493.0,4480
6493.0,5332
6493.0,13072
6772.0,534
6772.0,9937
6772.0,11546
6772.0,187056
6772.0,195402
7358.0,1721
7358.0,2831
7358.0,3419
7358.0,6091
45186.0,248
45186.0,1525
45186.0,4729
45186.0,5319
45186.0,10103
45186.0,12392
45186.0,187056
7156.0,258
7156.0,572
7156.0,931
7156.0,1326
7156.0,1523
7156.0,1956
7156.0,2983
7156.0,9840
7156.0,11501
7156.0,14765
7349.0,6001
7349.0,8508
7349.0,165086
6378.0,572
6378.0,596
6378.0,931
6378.0,2483
6378.0,2486
6378.0,5159
6378.0,5657
6378.0,6158
6378.0,7856
6378.0,8616
6378.0,14636
6378.0,14989
6378.0,187056
6378.0,225944
6872.0,242
6872.0,953
6872.0,1416
6872.0,1759
6872.0,1906
6872.0,3017
6872.0,10183
6872.0,156322
7324.0,577
7324.0,736
7324.0,3836
7324.0,4671
7324.0,5628
6016.0,6271
6016.0,13014
6016.0,154802
8969.0,74
8969.0,254
8969.0,1563
8969.0,6091
8969.0,10685
8969.0,11663
8969.0,155697
31700.0,6270
31700.0,6496
31700.0,10235
31700.0,11399
31700.0,162365
31700.0,210653
8636.0,4425
8636.0,196288
6887.0,502
6887.0,14643
6887.0,160855
6887.0,208878
7164.0,236
7164.0,6054
7164.0,9673
6617.0,1454
6617.0,7347
6617.0,10084
6617.0,10787
6617.0,179991
6268.0,154802
7158.0,12670
7158.0,155790
7257.0,5287
7257.0,6029
7257.0,10097
6953.0,907
6953.0,1956
6953.0,3203
6953.0,3366
6953.0,6610
6953.0,10033
6953.0,10792
6953.0,11823
6953.0,12617
6373.0,470
6373.0,4129
5820.0,1357
5820.0,2269
5820.0,3473
5820.0,6095
5820.0,6739
5820.0,6876
5820.0,33625
6892.0,531
6892.0,577
6892.0,791
6892.0,818
6892.0,2499
6892.0,2501
6892.0,2881
6892.0,5571
6892.0,9774
6892.0,11263
6892.0,156597
6892.0,167696
6892.0,180162
6892.0,214548
6592.0,11732
6592.0,12532
6592.0,33841
6592.0,41352
6592.0,163853
6592.0,163859
6592.0,163860
6592.0,163864
6592.0,163870
6592.0,163874
6770.0,6625
6770.0,13130
6770.0,33841
6213.0,2800
6213.0,10644
6942.0,1605
6942.0,3687
6942.0,11710
6942.0,11711
6942.0,11713
6942.0,164460
5448.0,2041
5448.0,2343
5448.0,4893
5448.0,10107
5448.0,10685
6624.0,233
6624.0,736
6624.0,6091
5957.0,393
5957.0,494
5957.0,1319
5957.0,2052
5957.0,2122
5957.0,3434
5957.0,3998
5957.0,5499
5957.0,5600
5957.0,9920
5957.0,10508
5957.0,14643
5957.0,197602
6898.0,803
6898.0,3249
6898.0,6089
6898.0,9685
6898.0,14544
6879.0,380
6879.0,818
6879.0,977
6879.0,2161
6879.0,2393
6879.0,6783
6879.0,7714
6879.0,9963
6879.0,10064
6879.0,13142
5672.0,478
5672.0,782
5672.0,4152
5672.0,4691
5672.0,6088
5672.0,8754
6862.0,3537
6862.0,190719
5818.0,455
5818.0,802
5818.0,970
5818.0,1252
5818.0,1412
5818.0,1872
5818.0,3737
5818.0,3817
5818.0,5561
5818.0,5600
5818.0,6059
5818.0,163976
27604.0,4959
27604.0,10048
27604.0,10703
27604.0,14534
27604.0,187056
6884.0,155544
6951.0,549
6951.0,4344
6951.0,5565
6951.0,10904
6951.0,11333
6951.0,33719
6951.0,40831
6951.0,40832
6951.0,40837
6951.0,40838
6951.0,40984
7315.0,15136
38038.0,1291
38038.0,6799
38038.0,9717
38038.0,12193
6881.0,9713
6881.0,156930
6286.0,526
6286.0,704
6286.0,1411
6286.0,1632
6286.0,1679
6286.0,1803
6286.0,2149
6286.0,3306
6286.0,5498
6286.0,6027
6286.0,10183
6286.0,10776
6541.0,470
6541.0,5565
6042.0,178867
6042.0,232793
6297.0,818
6297.0,1415
6297.0,1936
6297.0,6093
6297.0,11254
6297.0,33720
6297.0,163874
6297.0,183126
6297.0,188991
6322.0,579
6322.0,1482
6322.0,4613
6322.0,5621
6322.0,6075
6322.0,155802
5669.0,837
5669.0,3485
5669.0,5970
8779.0,2902
8779.0,9831
8779.0,11931
8779.0,179781
27592.0,110
27592.0,131
27592.0,237
27592.0,242
27592.0,725
27592.0,848
27592.0,851
27592.0,931
27592.0,1308
27592.0,1605
27592.0,1849
27592.0,1913
27592.0,2547
27592.0,3152
27592.0,3246
27592.0,3342
27592.0,3799
27592.0,3843
27592.0,3864
27592.0,4214
27592.0,4951
27592.0,4952
27592.0,4953
27592.0,6054
27592.0,10180
27592.0,10329
27592.0,13001
27592.0,155624
6296.0,378
6296.0,1522
6296.0,2987
6296.0,7858
6296.0,9748
6296.0,9777
6296.0,10685
6296.0,12670
6296.0,33426
6296.0,164253
6296.0,206318
6760.0,378
6760.0,2792
6760.0,4487
6760.0,5402
6760.0,5565
7265.0,1625
7265.0,1857
7265.0,1899
7265.0,1952
7265.0,4337
7265.0,7464
7265.0,41523
5994.0,6075
6768.0,497
6768.0,588
6768.0,697
6768.0,1522
6768.0,4933
6768.0,7156
6768.0,187056
6323.0,376
6323.0,378
6323.0,2125
6323.0,2439
6323.0,2450
6323.0,2451
6323.0,13129
6323.0,33407
6323.0,41596
6323.0,41597
6058.0,187056
6367.0,5306
6367.0,9826
6367.0,10163
6367.0,10950
6367.0,11869
6367.0,187056
5506.0,736
5506.0,907
5506.0,4183
5506.0,5420
5506.0,6091
5506.0,6324
5506.0,11038
5506.0,164724
5506.0,181089
6341.0,818
6341.0,1252
6341.0,1525
6341.0,5565
6341.0,6846
6062.0,787
6062.0,3321
6062.0,15162
6598.0,577
6598.0,1472
6598.0,2964
6598.0,3412
6598.0,5100
6598.0,222423
5458.0,187056
6927.0,2109
6927.0,6078
6927.0,7059
5609.0,316
5609.0,470
5609.0,2349
5609.0,3704
5609.0,5369
5609.0,10685
5609.0,159457
5609.0,207317
5609.0,219855
49280.0,271
49280.0,582
49280.0,3012
49280.0,5340
49280.0,5440
49280.0,5947
49280.0,6417
49280.0,9937
6957.0,378
6957.0,9777
6957.0,193275
5954.0,582
5954.0,2334
5954.0,10229
5954.0,155707
5954.0,162078
5954.0,166463
5881.0,444
5881.0,41599
5881.0,167043
8907.0,7312
8907.0,13017
8907.0,14514
8907.0,196599
8907.0,196600
7096.0,3927
7096.0,4914
7096.0,5290
7096.0,5726
7096.0,10183
7096.0,10508
7096.0,188725
33592.0,697
33592.0,1335
33592.0,1813
33592.0,2580
33592.0,2587
33592.0,3094
33592.0,3342
33592.0,5657
33592.0,9844
33592.0,171842
6400.0,7904
6400.0,10249
6400.0,161255
6400.0,161256
7266.0,616
7266.0,3133
7266.0,10560
7266.0,15032
7266.0,204352
6332.0,4414
6332.0,155791
6332.0,195402
6596.0,409
6596.0,2695
6596.0,3513
6596.0,4414
6596.0,7191
6596.0,9886
6888.0,2150
6888.0,6149
6888.0,11931
6888.0,12670
6006.0,394
6006.0,9826
6006.0,231151
6212.0,572
6212.0,818
6212.0,2483
6212.0,6054
6212.0,6270
6212.0,6490
6212.0,7984
6212.0,9783
6212.0,10508
6212.0,10683
6212.0,10776
6212.0,11254
6212.0,11485
6212.0,11870
6212.0,33898
6212.0,54169
6212.0,155247
6212.0,155722
6212.0,160840
6212.0,168152
6212.0,173186
6212.0,187056
6212.0,208591
6212.0,227616
5462.0,1890
5462.0,2333
5462.0,3012
5462.0,3030
5462.0,4725
5462.0,5289
5462.0,5657
5462.0,6139
5462.0,9872
5462.0,9890
5462.0,11038
5462.0,11338
5462.0,33519
5462.0,207476
6503.0,2375
6287.0,849
6287.0,9717
6287.0,163455
6620.0,3797
6620.0,6075
6620.0,180491
6620.0,186360
6703.0,11095
6703.0,190881
7154.0,293
7154.0,572
7154.0,3133
7154.0,3182
7154.0,10053
8368.0,828
8368.0,837
8368.0,1157
8368.0,12396
8368.0,33457
8368.0,157774
8368.0,162262
8368.0,166329
8070.0,378
8070.0,738
8070.0,8029
8070.0,8087
8070.0,9673
8070.0,10183
8070.0,10568
8070.0,10886
8070.0,11221
8070.0,14760
6375.0,582
6375.0,1332
6375.0,1816
6375.0,2013
6375.0,3202
6375.0,6198
6375.0,6623
6375.0,9937
6375.0,14687
6375.0,18130
6375.0,155724
6375.0,215306
5941.0,663
5941.0,2771
5941.0,3473
5941.0,4076
5941.0,5938
5941.0,10183
5941.0,41599
5941.0,173431
6707.0,596
6707.0,6023
6707.0,9002
6707.0,9003
5572.0,2199
5572.0,4344
5483.0,11130
5483.0,209998
6188.0,725
6188.0,1605
6188.0,2038
6188.0,3805
6188.0,5756
6188.0,9673
6162.0,2636
6162.0,198400
5942.0,236
5942.0,2483
39421.0,9937
39421.0,155251
6211.0,3232
6211.0,9748
6695.0,1507
6695.0,1825
6695.0,3582
6695.0,3667
6695.0,5288
6695.0,10911
6695.0,14765
6695.0,33626
6695.0,162327
6695.0,184816
6339.0,4344
7323.0,4344
7323.0,13008
7323.0,179418
6552.0,917
6552.0,1731
6552.0,5565
6552.0,6165
6552.0,10909
6552.0,11494
6552.0,13028
6959.0,9767
6959.0,10714
6959.0,41249
6959.0,164092
5524.0,1646
6156.0,928
6156.0,197361
6291.0,6075
7090.0,4428
7090.0,10506
7090.0,12670
7090.0,159955
7090.0,192918
6587.0,4326
5991.0,701
5991.0,2903
5991.0,4402
5991.0,6057
5991.0,6149
5991.0,7937
5991.0,9887
5991.0,10329
5991.0,11196
5991.0,12105
5991.0,13160
5991.0,156378
6159.0,187
6159.0,242
6159.0,378
6159.0,441
6159.0,529
6159.0,789
6159.0,796
6159.0,966
6159.0,2392
6159.0,2881
6159.0,2885
6159.0,3036
6159.0,5565
6159.0,5835
6159.0,5860
6159.0,5861
6159.0,5863
6159.0,5864
6159.0,5865
6159.0,6149
6159.0,6165
6159.0,208455
27544.0,2409
27544.0,4009
27544.0,4344
27544.0,5708
27544.0,6029
27544.0,9826
27544.0,10229
27544.0,15155
27544.0,41592
7374.0,4344
7374.0,41592
5792.0,1452
5792.0,2341
5792.0,2535
5792.0,2783
5792.0,3256
5792.0,3927
5792.0,4914
5792.0,5885
5792.0,168386
5792.0,208349
5947.0,7912
5947.0,9743
5947.0,10349
5947.0,11116
5947.0,12617
5947.0,155372
5947.0,199076
7139.0,6148
7139.0,11038
7139.0,15106
7139.0,165470
7139.0,165492
6264.0,1252
6264.0,1741
6264.0,4543
6264.0,6271
6264.0,9864
6264.0,10786
6264.0,12105
6264.0,14512
6264.0,14708
6264.0,183241
6264.0,185994
5416.0,2571
5416.0,5540
5416.0,10582
5416.0,187056
5680.0,2038
5680.0,2571
5680.0,3741
5680.0,5091
5680.0,5288
5680.0,6029
5680.0,6343
6215.0,1480
6215.0,1956
6215.0,6075
6215.0,159201
6215.0,163097
6215.0,168316
6215.0,187056
6215.0,207883
5629.0,441
5629.0,782
5629.0,1522
5629.0,14552
5629.0,155723
6385.0,1156
6385.0,1596
6385.0,2992
6385.0,3088
6385.0,3089
6385.0,12670
5810.0,931
5810.0,3258
5810.0,4978
5810.0,9823
5810.0,14752
5810.0,15111
8360.0,2123
8360.0,2355
8360.0,2619
8360.0,4663
8360.0,5091
8360.0,11018
5679.0,818
5679.0,1156
5679.0,2386
5679.0,5923
5679.0,205850
5679.0,234626
5812.0,460
5812.0,725
5812.0,1253
5812.0,1332
5812.0,1594
5812.0,1595
5812.0,2038
5812.0,2350
5812.0,4513
5812.0,5696
8537.0,703
8537.0,739
8537.0,1010
8537.0,1415
8537.0,1817
8537.0,3307
8537.0,5340
8537.0,6152
8537.0,9826
8537.0,9937
8537.0,10988
8537.0,11004
8537.0,13059
8537.0,33785
8537.0,192241
8537.0,232999
8369.0,3189
8369.0,3230
8369.0,6054
8369.0,6075
8369.0,6496
8369.0,6984
8369.0,8743
8369.0,8744
8369.0,12670
8369.0,160488
8369.0,201388
8369.0,207988
5803.0,2920
5803.0,3133
5803.0,6270
5803.0,13043
5803.0,13130
5803.0,15479
5803.0,167982
5803.0,177303
5803.0,187056
5803.0,197077
5803.0,197110
5815.0,374
5815.0,5439
5815.0,6163
5815.0,12354
5815.0,14964
7456.0,11800
7456.0,14707
7456.0,158235
7456.0,173259
8371.0,5616
8371.0,33649
8371.0,162740
8371.0,187891
8371.0,206558
5685.0,1375
5685.0,6149
5685.0,12670
5685.0,15009
7235.0,2880
7235.0,3366
7235.0,3800
7235.0,4005
5507.0,2070
5507.0,6075
5507.0,9799
5507.0,9993
5507.0,10671
6379.0,1566
6379.0,2346
6379.0,2755
6379.0,3009
6379.0,4932
6379.0,4966
6379.0,5571
5083.0,417
5083.0,570
5083.0,703
5083.0,745
5083.0,1480
5083.0,1803
5083.0,1849
5083.0,2231
5083.0,2671
5083.0,3571
5083.0,5305
5083.0,6149
5083.0,10809
5083.0,14512
5083.0,14819
5083.0,15111
5083.0,215659
5083.0,238160
5501.0,2546
5501.0,2573
5501.0,2793
5501.0,8440
5501.0,12193
5501.0,12339
5501.0,13124
5501.0,14676
5816.0,293
5816.0,572
5816.0,6844
5816.0,8506
5816.0,8841
5816.0,9833
5816.0,9866
5816.0,13094
5816.0,14819
5816.0,33979
5816.0,41329
5816.0,155955
5816.0,156153
5816.0,156390
5816.0,165749
5816.0,176638
5816.0,176661
6012.0,1679
6012.0,1680
6012.0,7375
6012.0,8045
6012.0,11005
6012.0,11018
6012.0,15321
6012.0,159633
6012.0,179431
5556.0,293
5556.0,10175
5556.0,15274
5481.0,158718
5481.0,187056
5874.0,1009
5874.0,2438
27523.0,187056
54648.0,10183
30816.0,1014
30816.0,1313
30816.0,1660
30816.0,2486
30816.0,9401
30816.0,159313
5072.0,458
5072.0,911
5072.0,966
5072.0,1969
5072.0,2323
5072.0,2988
5072.0,3077
5072.0,3434
5072.0,5890
5072.0,5891
5072.0,6262
5072.0,10776
5072.0,14751
5072.0,15097
5072.0,34094
7459.0,3905
7459.0,4144
7459.0,4809
7459.0,8082
7459.0,10468
7459.0,15199
7459.0,187056
5666.0,1262
5666.0,1919
5666.0,5202
5666.0,5331
5666.0,6044
5666.0,6069
5666.0,10508
5666.0,10594
5666.0,10637
5666.0,14659
5666.0,14828
5666.0,186210
5607.0,236
5607.0,293
5607.0,6095
5607.0,9826
6163.0,703
6163.0,11734
5675.0,187056
6713.0,10250
6713.0,157701
6713.0,189921
6008.0,212
6008.0,2470
6008.0,10508
6008.0,10873
6214.0,6118
6214.0,179018
6214.0,193889
5534.0,1156
5534.0,1332
5534.0,1453
5534.0,2600
5534.0,6103
5534.0,13056
5534.0,155816
5534.0,187056
6003.0,3762
6003.0,4565
6003.0,4803
6003.0,4862
6003.0,10349
6003.0,14773
6003.0,14774
6003.0,14775
6333.0,800
6333.0,3149
6333.0,6719
6333.0,13142
6333.0,33780
6333.0,160488
4895.0,392
4895.0,972
4895.0,10183
4895.0,194452
5172.0,642
5172.0,1010
5172.0,1936
5172.0,15111
5172.0,15137
5172.0,174099
5172.0,216620
5993.0,9937
5993.0,11034
5621.0,291
5621.0,182824
30825.0,1252
30825.0,1604
30825.0,1741
30825.0,2038
30825.0,2480
30825.0,2779
30825.0,4485
30825.0,5386
30825.0,9673
30825.0,33626
30825.0,176745
30825.0,183875
7254.0,642
7254.0,4048
7254.0,5386
7254.0,6149
7254.0,9727
7254.0,12990
7254.0,15162
7254.0,15210
7254.0,18326
7254.0,156052
7254.0,186403
7254.0,214549
5900.0,290
5900.0,1252
5900.0,5572
5900.0,9253
5900.0,14514
5900.0,14864
5900.0,41005
5900.0,160840
5900.0,165402
5900.0,170219
5900.0,183875
5900.0,183886
5900.0,183887
5900.0,209173
5630.0,4616
